Idade,Renda,Regiao,Genero,seguroauto,segurovidaEmp,segurovidaPF,SeguroResidencial,AGE_RANGE,INCOME_RANGE,InvestimentoFundos_cambiais,InvestimentoFundos_commodities,InvestimentoLCI,InvestimentoLCA,InvestimentoPoupanca,InvestimentoFundosMultimercado,InvestimentoTesouroDireto,Emprestimo_pessoal,Emprestimo_consignado,Emprestimo_limite_especial,Emprestimo_educacao,Emprestimo_viagem,InvestimentoCDB,InvestimentoFundos,tipo_financiamiento
2.07177395984516,-0.6105281738526321,0,1.0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.6810454794934943,-0.6103417019411485,4,1.0,0,0,1,0,2,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,3
-0.3315551574813536,-0.6101166496341871,4,0.0,1,1,1,1,2,3,1,1,1,1,1,0,0,0,0,0,1,0,1,1,3
-0.3625298196738144,-0.6100664951200632,1,1.0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
-0.17668184651904933,-0.609935321775434,4,0.0,1,1,1,1,8,3,0,0,0,1,1,1,0,1,1,1,1,1,1,1,3
-0.7697704603025625,-0.6097488498639515,0,1.0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3
0.022199181219429133,-0.6095816681502079,0,1.0,0,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
0.022199181219429133,-0.6095816681502079,0,1.0,0,1,0,0,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
-0.638085830872319,-0.6092151543931552,4,1.0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.04093496630946673,-0.6088010581483444,4,0.0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
0.8935519733876729,-0.6085348534195371,4,0.0,0,1,0,0,7,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2
0.3382084397621859,-0.6082737927434615,3,1.0,0,1,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3
-0.8187713603283409,-0.6081683396624844,2,1.0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
0.193660016197368,-0.6078404063009106,4,1.0,1,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3
0.8817037419479337,-0.6072102598414164,3,0.0,0,1,0,0,7,3,1,1,1,0,1,0,1,0,0,0,1,1,1,1,3
2.0487545387622386,-0.6071601053272937,2,1.0,0,0,0,0,8,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3
-0.4484294976119232,-0.6064412239581967,4,1.0,1,1,1,1,5,3,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0
-1.4654309062643889,-0.6062213157039645,2,0.0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.21205728038912752,-0.6056181755213055,2,1.0,0,0,0,0,6,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3
0.70914271405059,-0.6054291315834572,2,1.0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.70914271405059,-0.6054291315834572,2,1.0,0,0,0,0,1,3,1,0,0,0,1,0,0,0,1,0,0,0,1,1,2
0.70914271405059,-0.6054291315834572,2,1.0,0,0,0,0,1,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1
0.70914271405059,-0.6054291315834572,2,1.0,0,0,0,0,1,3,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2
0.930704641973712,-0.6051976492105814,4,0.0,1,1,1,1,1,3,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1
-1.1310568889900365,-0.6047732648603097,4,0.0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.0581056354110714,-0.604627945370672,3,1.0,0,0,0,1,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
-1.232782418922654,-0.604167552651286,3,0.0,0,0,0,1,5,3,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1
1.1840875343349904,-0.6023349838660212,4,0.0,0,0,0,0,4,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,3
0.626120463747847,-0.6013769040449533,4,0.0,1,0,1,0,2,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,3
0.626120463747847,-0.6013769040449533,4,0.0,1,0,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3
0.626120463747847,-0.6013769040449533,4,0.0,1,0,1,0,2,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0
0.626120463747847,-0.6013769040449533,4,0.0,1,0,1,0,2,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,3
0.626120463747847,-0.6013769040449533,4,0.0,1,0,1,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
0.626120463747847,-0.6013769040449533,4,0.0,1,0,1,0,2,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0
0.15049860166688991,-0.6008264904027827,4,1.0,1,1,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.5961938697103843,-0.6005101311598527,0,1.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.6689758628402104,-0.6003352333670129,2,0.0,1,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.2264351520799366,-0.5999828657549697,3,1.0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
-0.8277421641327146,-0.5996999428547882,0,1.0,1,1,1,1,2,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
0.3277142919155596,-0.5992729864781507,1,1.0,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
-0.798290845982506,-0.5992279760167585,2,1.0,0,0,0,0,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3
2.4710593593643693,-0.5989694873670475,4,0.0,1,1,1,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
-0.3425570866753973,-0.5986068316495423,2,1.0,0,0,0,0,2,3,0,0,0,1,1,0,1,1,1,1,1,1,1,1,3
2.010163156358517,-0.5985708232804291,3,0.0,0,1,0,1,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3
0.5205865737095992,-0.5981914493915498,4,1.0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,1,0,3
1.0962413612317818,-0.5965517825836808,4,1.0,0,1,1,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3
1.3955784655343342,-0.5963151561580756,0,1.0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.0325473075910627,-0.5958084669641145,2,1.0,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
-0.5350908475711581,-0.594854245182594,0,0.0,0,1,0,0,3,3,1,1,1,0,1,0,0,0,0,0,1,1,1,1,3
0.12510953429602056,-0.5948375270112197,4,1.0,0,0,0,0,3,3,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
1.9109765331629862,-0.5948130927607492,0,0.0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,1,1,3
-1.2576637049461061,-0.5945314558737507,0,1.0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
-1.2576637049461061,-0.5945314558737507,0,1.0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,1,1,1,1,1,3
-1.2576637049461061,-0.5945314558737507,0,1.0,0,1,0,0,3,3,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1
-1.2576637049461061,-0.5945314558737507,0,1.0,0,1,0,0,3,3,1,1,1,0,1,0,1,0,0,1,1,1,1,1,3
1.30096187446556,-0.5943809923313813,3,1.0,0,0,0,1,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,2
-0.8731039645020017,-0.5941688001562455,2,0.0,1,0,0,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
1.025575123716195,-0.5941366498266799,4,1.0,1,1,1,1,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
1.7039710038658298,-0.5941160736157581,3,1.0,0,0,0,0,5,3,1,1,1,0,0,1,1,0,0,1,1,1,1,1,3
-1.5294959862635498,-0.5939540359547449,4,1.0,0,0,0,1,5,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3
-0.13335117153943188,-0.593924457651544,4,1.0,1,1,1,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
-0.8241030644762234,-0.5937457018191566,1,0.0,0,1,0,0,7,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,3
-1.3126733509163235,-0.5935450837626647,3,0.0,1,1,1,1,6,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3
-0.5625110403316971,-0.5913614333785385,1,1.0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3
0.9183486291865555,-0.5910579342674351,4,1.0,0,0,0,0,6,3,0,0,1,1,1,0,0,1,0,0,0,1,0,0,3
-0.8362051865896712,-0.5905615331789361,4,1.0,0,0,0,0,6,7,0,0,1,1,1,0,0,1,0,0,0,1,0,0,3
0.26271827944613346,-0.5904805143484295,1,0.0,1,0,0,0,4,3,0,1,0,1,0,1,0,0,0,0,0,1,1,0,3
1.16860020323876,-0.590178301250508,3,0.0,0,0,0,0,3,3,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3
1.5453739630224643,-0.5896626099642688,2,1.0,1,1,1,1,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
-0.4289645459609235,-0.5894748520396035,0,1.0,0,0,0,0,2,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
1.0771149304790597,-0.5894092653672882,4,1.0,1,0,0,0,0,3,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0
1.40217962305076,-0.5892163633898925,2,1.0,0,0,0,0,6,3,0,0,1,0,1,0,1,0,0,0,0,0,1,0,3
-1.2219497501777496,-0.5887546846573235,4,1.0,1,1,1,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
-0.21264969196111433,-0.5887353944595847,4,0.0,0,0,0,1,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
-0.9615425491771972,-0.5885900749699458,0,1.0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
-0.9615425491771972,-0.5885900749699458,0,1.0,0,1,0,0,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,1,3
0.42732406623393787,-0.5885656407194753,1,0.0,1,1,1,1,1,3,0,1,1,0,1,0,0,0,0,0,0,1,1,0,3
-1.173795152397667,-0.5885540666008315,1,0.0,0,0,0,0,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
-0.28737818025604067,-0.5881798367646837,4,1.0,1,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3
0.4504281175414295,-0.5879277781808848,2,1.0,0,1,0,0,4,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3
-1.1649089788178628,-0.5874943917383352,0,0.0,0,0,0,1,5,3,1,1,1,1,1,1,1,0,1,0,0,0,1,0,3
0.17783416420285952,-0.5869272599247904,3,1.0,0,1,0,1,6,3,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
2.225885598786338,-0.5867767963824211,3,1.0,0,1,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
1.1589523576378298,-0.5858753011413892,0,1.0,0,0,0,0,5,3,0,0,0,0,1,0,0,1,1,1,1,1,1,1,3
-1.1929215831503888,-0.5857068334144627,3,1.0,1,0,0,0,2,3,1,1,1,1,1,0,1,0,0,0,0,1,1,1,3
-0.15027721645334516,-0.5852014302336844,0,1.0,1,1,1,1,5,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3
0.007896673267172263,-0.5843616636254202,4,0.0,1,1,1,1,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
0.7639830995716685,-0.5840735966725082,2,0.0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
0.7639830995716685,-0.5840735966725082,2,0.0,0,1,0,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1,1,3
0.7639830995716685,-0.5840735966725082,2,0.0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0.7639830995716685,-0.5840735966725082,2,0.0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,3
-0.22441329317628414,-0.5839179890774084,2,0.0,0,0,0,0,4,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3
1.001370879489299,-0.5834833166216759,0,1.0,1,1,1,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3
1.001370879489299,-0.5834833166216759,0,1.0,1,1,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
1.001370879489299,-0.5834833166216759,0,1.0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,1,0,0,0,1,0,3
1.001370879489299,-0.5834833166216759,0,1.0,1,1,1,1,2,3,1,0,1,0,1,0,0,0,0,0,0,0,1,1,3
0.8553837421067989,-0.5831952496687639,4,1.0,0,0,0,0,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
0.049957894878246784,-0.5827862974766835,0,1.0,0,0,0,0,6,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.867010588332993,-0.5827425730284742,4,1.0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.966704992875941,-0.5825599591565381,4,0.0,0,1,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1.429853706485008,-0.5824905144446765,2,0.0,0,0,0,0,1,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
1.5632309404066425,-0.5824570781019268,4,0.0,0,0,0,0,2,3,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3
0.2658495977552073,-0.5824467899964659,4,1.0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
0.7743926171937249,-0.5823567690736814,1,0.0,0,0,0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3
-0.3935044818662753,-0.5821895873599379,4,1.0,0,0,0,0,4,3,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3
0.19916098079439015,-0.5821214286612579,0,0.0,1,0,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3
0.19916098079439015,-0.5821214286612579,0,0.0,1,0,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.19916098079439015,-0.5821214286612579,0,0.0,1,0,0,0,6,3,1,1,1,1,1,1,1,0,0,0,0,1,0,1,3
0.19916098079439015,-0.5821214286612579,0,0.0,1,0,0,0,6,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
1.1327169880212644,-0.5820082595011858,4,1.0,1,1,1,1,6,3,0,1,0,0,1,1,0,0,0,1,0,0,1,0,3
-1.572657400794028,-0.5815581548872607,0,1.0,1,1,1,1,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
-0.4791502691306754,-0.5807453945558305,0,0.0,1,0,0,0,1,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.23880043135311035,-0.5805293443411471,3,0.0,0,0,0,0,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
0.6050475378300251,-0.5804701877347452,0,0.0,0,0,0,0,4,3,1,1,1,0,0,1,0,0,0,0,1,1,1,1,3
-0.8303657010943714,-0.5785218777630436,4,1.0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
-0.725678113301819,-0.5783469799702039,4,0.0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
1.6334740267993821,-0.5782170926387574,4,0.0,0,0,0,0,5,3,1,1,1,1,1,1,0,1,1,0,0,0,1,1,3
0.7460414919629205,-0.5781926583882869,2,1.0,0,0,0,1,8,3,0,0,0,1,1,1,0,1,0,0,0,0,1,0,3
0.7460414919629205,-0.5781926583882869,2,1.0,0,0,0,1,8,3,0,0,0,1,1,1,0,0,0,0,1,0,1,0,3
0.7460414919629205,-0.5781926583882869,2,1.0,0,0,0,1,8,3,0,0,1,0,0,0,1,1,0,0,0,0,1,0,3
0.7460414919629205,-0.5781926583882869,2,1.0,0,0,0,1,8,3,0,0,1,0,0,0,1,0,0,0,1,0,1,0,3
-0.03898847114436646,-0.5767934760455731,0,0.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
-1.3890944437026411,-0.5762983609702557,4,1.0,0,0,0,1,0,3,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0.44594271563924215,-0.576142753375156,3,0.0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1
-0.12141830987512332,-0.5754084398478676,2,1.0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
-1.2967628686972454,-0.5750393540644491,4,0.0,1,1,1,1,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
-0.24709419336092767,-0.5747885814938343,4,1.0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.7251703319544015,-0.5746934165183193,4,1.0,1,0,0,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
-0.7251703319544015,-0.5746934165183193,4,1.0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.7251703319544015,-0.5746934165183193,4,1.0,1,0,0,0,4,3,1,0,0,0,1,1,0,1,0,0,0,0,1,0,3
-0.7251703319544015,-0.5746934165183193,4,1.0,1,0,0,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3
0.2909001442277986,-0.5742317377857504,4,1.0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0.2909001442277986,-0.5742317377857504,4,1.0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3
0.2909001442277986,-0.5742317377857504,4,1.0,1,0,0,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3
0.2909001442277986,-0.5742317377857504,4,1.0,1,0,0,0,0,3,1,1,1,1,1,0,0,1,0,0,0,0,1,1,3
-0.008013808951905604,-0.5739989693996927,1,1.0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
0.14897525762463767,-0.5739899673074136,4,1.0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
-0.5240042881525451,-0.5731643468441578,4,1.0,0,1,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3
-0.5918777282573363,-0.5727245303356948,3,1.0,0,0,0,1,5,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3
-0.1274270558195623,-0.5724364633827829,4,1.0,0,0,0,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3
0.11368445397912882,-0.5719194860833607,2,1.0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3
-0.8006604922704537,-0.5711761704637933,0,0.0,1,0,0,0,3,3,1,1,1,0,1,1,0,0,0,0,1,1,1,1,2
-1.4298862119451716,-0.5709614062622927,4,0.0,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
0.6868849649887945,-0.5707620742189825,3,0.0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3
0.011535772923664108,-0.5700406208235208,4,0.0,0,0,0,0,1,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3
0.4048970567230031,-0.5695802281041349,4,1.0,1,1,1,1,0,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
-0.087396959598158,-0.5694220484826704,4,1.0,0,0,1,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1
-0.4281182437152274,-0.5690388165542435,0,1.0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3
-1.1016055708398278,-0.5688021901286372,1,0.0,1,1,1,1,1,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3
-0.9219356040786407,-0.5687031671135734,3,0.0,1,0,0,0,2,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,3
-1.5630095551930976,-0.5684433924506795,3,1.0,1,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
-0.5456696256423538,-0.5683868078706434,4,0.0,1,0,0,0,1,3,1,1,1,0,1,1,0,0,0,0,1,1,1,1,2
-1.1320724516848713,-0.5681604695504991,2,1.0,0,1,0,0,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,3
1.8315933825167343,-0.5679559934544584,4,0.0,0,0,1,0,6,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
-1.5861982367251584,-0.5674853126296115,0,0.0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.0757087221215407,-0.5669400430401714,4,0.0,0,0,0,1,6,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
0.8747640635332293,-0.5668783144074049,2,1.0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-0.9041632569190322,-0.5667792913923412,0,0.0,0,0,1,0,2,3,1,1,1,1,1,0,0,1,0,1,0,0,1,1,3
-0.32139953053300596,-0.5664796503207855,4,1.0,1,1,1,1,3,3,0,0,1,0,0,0,1,1,1,1,1,1,1,1,3
-0.5126638380602233,-0.5660977044055414,4,0.0,0,1,0,0,2,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2
0.12993345709648538,-0.5649763009102774,2,1.0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
1.2840358295516467,-0.564595641008215,3,1.0,0,0,0,0,1,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,3
0.7434179550012641,-0.5641172441042731,4,1.0,0,0,0,0,3,3,0,0,1,0,0,0,1,0,0,0,1,1,0,0,3
-0.5499857670954015,-0.5638819036918497,1,1.0,0,0,0,0,8,3,1,1,1,1,1,1,1,0,0,0,0,0,1,0,2
1.39837126294513,-0.5634780955524997,2,0.0,0,0,0,0,5,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
-0.5300130340969843,-0.5634768095393169,4,0.0,1,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
-1.5118082693285106,-0.5634060788142724,4,1.0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1.0485099145745471,-0.5633687844319751,0,1.0,1,1,1,1,3,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
1.0485099145745471,-0.5633687844319751,0,1.0,1,1,1,1,3,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3
0.37705371283961603,-0.5632234649423363,2,1.0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
-1.034070651633315,-0.5628775273962066,0,1.0,0,0,0,0,3,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,3
0.0078120430426028955,-0.5622962494376521,2,0.0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,1,1,1,1,1,0,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,1,1,1,1,0,0,0,0,0,0,0,3
-1.1100685932967844,-0.5620840572625163,4,1.0,0,0,0,0,1,7,0,0,0,1,1,1,1,0,0,0,0,0,1,0,3
0.031931657044929306,-0.5619065874433118,3,0.0,1,1,1,1,3,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
0.5046760914905206,-0.560879062910381,2,0.0,1,0,0,0,5,3,0,0,0,1,1,0,0,1,1,1,1,1,1,1,3
-1.3996732217738368,-0.5606913049857157,2,0.0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3
-1.3996732217738368,-0.5606913049857157,2,0.0,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3
0.6372916533910294,-0.5603775177691503,0,0.0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
-0.21315747330853171,-0.5601666116071974,2,0.0,0,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3
-0.3379870545486406,-0.5601113130403442,3,1.0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
0.4085361563794943,-0.5599634215243395,3,0.0,1,0,0,0,8,3,1,0,0,0,1,0,0,0,0,0,1,1,0,0,3
-1.4040739934514541,-0.5595056008313194,1,0.0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2.663169969137282,-0.5593062687880103,4,0.0,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,0,1,0,3
-0.6652521329591495,-0.5592522562343388,2,1.0,0,0,0,0,3,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,3
0.8254246426091729,-0.5591905276015723,4,0.0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
0.16886336039848546,-0.558866452279546,2,1.0,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3
-0.8693802346209408,-0.5580871282908655,0,1.0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1
0.22573487130923364,-0.558071696132674,1,1.0,0,0,1,1,1,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
-0.3415415239805625,-0.5576910362306118,0,0.0,0,0,1,0,0,3,1,1,1,1,1,0,1,0,0,0,0,0,1,1,3
-0.5492240950742754,-0.5574981342532159,2,0.0,1,1,1,1,6,3,0,0,1,0,1,1,0,1,1,1,1,1,1,1,3
2.5154902272633914,-0.5573502427372112,3,0.0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2.20811325162673,-0.5560012149086201,2,1.0,0,0,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3
-0.7680778558111713,-0.5557877367203025,0,1.0,0,0,0,0,3,3,0,1,0,0,0,1,0,0,0,0,0,1,1,0,3
1.46649859372363,-0.5557581584171015,0,0.0,0,0,0,0,2,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1
-0.08113432298001035,-0.555409648844606,3,1.0,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3
-0.37327785819414944,-0.5551061497335015,0,1.0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,3
